Conference,Year,Title,Author,Affiliation
NeurIPS,2024,Reshuffling Resampling Splits Can Improve Generalization of Hyperparameter Optimization,Matthias Feurer,"LMU Munich, MCML"
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Pei Zhou,University of Southern California
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Jay Pujara,University of Southern California
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Xiang Ren,University of Southern California
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Xinyun Chen,Google DeepMind
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Heng-Tze Cheng,Google DeepMind
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Quoc V Le,Google
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Ed Chi,Google Inc.
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Denny Zhou,Google DeepMind
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Swaroop Mishra,Google DeepMind
NeurIPS,2024,SELF-DISCOVER: Large Language Models Self-Compose Reasoning Structures,Huaixiu (Steven) Zheng,Google DeepMind
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Chengyang Ying,"Tsinghua University, Tsinghua University"
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Hao Zhongkai,USTC
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Xinning Zhou,"Tsinghua University, Tsinghua University"
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Xuezhou Xu,National University of Singapore
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Hang Su,Tsinghua Univiersity
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Xingxing Zhang,University of Edinburgh
NeurIPS,2024,PEAC: Unsupervised Pre-training for Cross-Embodiment Reinforcement Learning,Jun Zhu,Tsinghua University
NeurIPS,2024,DiffCut: Catalyzing Zero-Shot Semantic Segmentation with Diffusion Features and Recursive Normalized Cut,Paul Couairon,Sorbonne University
NeurIPS,2024,DiffCut: Catalyzing Zero-Shot Semantic Segmentation with Diffusion Features and Recursive Normalized Cut,Mustafa Shukor,Sorbonne University
NeurIPS,2024,DiffCut: Catalyzing Zero-Shot Semantic Segmentation with Diffusion Features and Recursive Normalized Cut,Jean-Emmanuel HAUGEARD,Thales SIX
NeurIPS,2024,DiffCut: Catalyzing Zero-Shot Semantic Segmentation with Diffusion Features and Recursive Normalized Cut,Matthieu Cord,Sorbonne University
NeurIPS,2024,DiffCut: Catalyzing Zero-Shot Semantic Segmentation with Diffusion Features and Recursive Normalized Cut,Nicolas THOME,"Université Pierre et Marie Curie - Paris 6, Sorbonne Université - Faculté des Sciences (Paris VI)"
NeurIPS,2024,Learning Equilibria in Adversarial Team Markov Games: A Nonconvex-Hidden-Concave Min-Max Optimization Problem,Fivos Kalogiannis,UCSD
NeurIPS,2024,Learning Equilibria in Adversarial Team Markov Games: A Nonconvex-Hidden-Concave Min-Max Optimization Problem,Jingming Yan,"University of California, Irvine"
NeurIPS,2024,Learning Equilibria in Adversarial Team Markov Games: A Nonconvex-Hidden-Concave Min-Max Optimization Problem,Ioannis Panageas,UC Irvine
NeurIPS,2024,Paths to Equilibrium in Games,Bora Yongacoglu,University of Toronto
NeurIPS,2024,Paths to Equilibrium in Games,Gurdal Arslan,University of Hawaii at Manoa
NeurIPS,2024,Paths to Equilibrium in Games,Lacra Pavel,University of Toronto
NeurIPS,2024,Paths to Equilibrium in Games,Serdar Yuksel,Queen's University
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Tao Chenxin,Tsinghua University
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Xizhou Zhu,Shanghai AI Laboratory
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Shiqian Su,Tsinghua University
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Lewei Lu,SenseTime
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Changyao Tian,The Chinese University of Hong Kong
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Xuan Luo,Tsinghua University
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Gao Huang,Tsinghua
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Hongsheng Li,The Chinese University of Hong Kong
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Yu Qiao,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences"
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Jie Zhou,Tsinghua University
NeurIPS,2024,Learning 1D Causal Visual Representation with De-focus Attention Networks,Jifeng Dai,Tsinghua University
NeurIPS,2024,UnSeg: One Universal Unlearnable Example Generator is Enough against All Image Segmentation,Ye Sun,Fudan University
NeurIPS,2024,UnSeg: One Universal Unlearnable Example Generator is Enough against All Image Segmentation,Hao Zhang,"University of California, San Diego"
NeurIPS,2024,UnSeg: One Universal Unlearnable Example Generator is Enough against All Image Segmentation,Tiehua Zhang,Tongji University
NeurIPS,2024,UnSeg: One Universal Unlearnable Example Generator is Enough against All Image Segmentation,Xingjun Ma,Deakin University
NeurIPS,2024,UnSeg: One Universal Unlearnable Example Generator is Enough against All Image Segmentation,Yu-Gang Jiang,Fudan University
NeurIPS,2024,Bayesian Online Natural Gradient (BONG),Matt Jones,University of Colorado & Google DeepMind
NeurIPS,2024,Bayesian Online Natural Gradient (BONG),Peter Chang,Massachusetts Institute of Technology
NeurIPS,2024,Bayesian Online Natural Gradient (BONG),Kevin Murphy,Google
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Erik Jenner,UC Berkeley
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Shreyas Kapur,"University of California, Berkeley"
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Vasil Georgiev,
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Cameron Allen,UC Berkeley
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Scott Emmons,Google DeepMind
NeurIPS,2024,Evidence of Learned Look-Ahead in a Chess-Playing Neural Network,Stuart J Russell,UC Berkeley
NeurIPS,2024,Provably Faster Algorithms for Bilevel Optimization via Without-Replacement Sampling,Junyi Li,"University of Maryland, College Park"
NeurIPS,2024,Provably Faster Algorithms for Bilevel Optimization via Without-Replacement Sampling,Heng Huang,University of Maryland College Park
NeurIPS,2024,Toward Semantic Gaze Target Detection,Samy Tafasca,EPFL / Idiap
NeurIPS,2024,Toward Semantic Gaze Target Detection,Anshul Gupta,"EPFL, Idiap"
NeurIPS,2024,Toward Semantic Gaze Target Detection,Victor Bros,Idiap Research Institute
NeurIPS,2024,Toward Semantic Gaze Target Detection,Jean-marc Odobez,Swiss Federal Institute of Technology Lausanne
NeurIPS,2024,Oja's Algorithm for Streaming Sparse PCA,Syamantak Kumar,University of Texas at Austin
NeurIPS,2024,Oja's Algorithm for Streaming Sparse PCA,Purnamrita Sarkar,UT Austin
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Dongchen Han,Tsinghua University
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Yifan Pu,Tsinghua University
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Zhuofan Xia,Tsinghua University
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Yizeng Han,Damo Academy
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Xuran Pan,Tsinghua University
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Xiu Li,
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Jiwen Lu,Tsinghua University
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Shiji Song,"Department of Automation, Tsinghua University"
NeurIPS,2024,Bridging the Divide: Reconsidering Softmax and Linear Attention,Gao Huang,Tsinghua
NeurIPS,2024,Discretely beyond $1/e$: Guided Combinatorial Algortihms for Submodular Maximization,Yixin Chen,Texas A&M University
NeurIPS,2024,Discretely beyond $1/e$: Guided Combinatorial Algortihms for Submodular Maximization,Ankur Nath,Texas A&amp;amp;amp;amp;amp;amp;M University - College Station
NeurIPS,2024,Discretely beyond $1/e$: Guided Combinatorial Algortihms for Submodular Maximization,Chunli Peng,Texas A&M University
NeurIPS,2024,Discretely beyond $1/e$: Guided Combinatorial Algortihms for Submodular Maximization,Alan Kuhnle,Texas A&M University
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Wenbo Hu,"University of California, Los Angeles"
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Zi-Yi Dou,UCLA
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Liunian Li,"University of California, Los Angeles"
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Amita Kamath,"University of California, Los Angeles"
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Nanyun Peng,"University of California, Los Angeles"
NeurIPS,2024,Matryoshka Query Transformer for Large Vision-Language Models,Kai-Wei Chang,UCLA
NeurIPS,2024,HENASY: Learning to Assemble Scene-Entities for Interpretable Egocentric Video-Language Model,Khoa Vo,University of Arkansas - Fayetteville
NeurIPS,2024,HENASY: Learning to Assemble Scene-Entities for Interpretable Egocentric Video-Language Model,Thinh Phan,"University of Arkansas - Fayetteville, USA"
NeurIPS,2024,HENASY: Learning to Assemble Scene-Entities for Interpretable Egocentric Video-Language Model,Kashu Yamazaki,"CMU, Carnegie Mellon University"
NeurIPS,2024,HENASY: Learning to Assemble Scene-Entities for Interpretable Egocentric Video-Language Model,Minh Tran,University of Arkansas - Fayetteville
NeurIPS,2024,HENASY: Learning to Assemble Scene-Entities for Interpretable Egocentric Video-Language Model,Ngan Le,University of Arkansas
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Shuai Wang,University of Electronic Science and Technology of China
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Zexian Li,Beihang university
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Tianhui Song,Nanjing University
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Xubin Li,Alibaba Group
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Tiezheng Ge,Alibaba Group
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Bo Zheng,Alibaba Inc.
NeurIPS,2024,Exploring DCN-like architecture for fast image generation with arbitrary resolution,Limin Wang,Nanjing University
NeurIPS,2024,eXponential FAmily Dynamical Systems (XFADS): Large-scale nonlinear Gaussian state-space modeling,Matthew Dowling,"State University of New York, Stony Brook"
NeurIPS,2024,eXponential FAmily Dynamical Systems (XFADS): Large-scale nonlinear Gaussian state-space modeling,Yuan Zhao,NIMH
NeurIPS,2024,eXponential FAmily Dynamical Systems (XFADS): Large-scale nonlinear Gaussian state-space modeling,Memming Park,Champalimaud Centre for the Unknown
NeurIPS,2024,Towards training digitally-tied analog blocks via hybrid gradient computation,Timothy Nest,MILA
NeurIPS,2024,Towards training digitally-tied analog blocks via hybrid gradient computation,Maxence Ernoult,Rain AI
NeurIPS,2024,Trajectory Data Suffices for Statistically Efficient Learning in Offline RL with Linear $q^\pi$-Realizability and Concentrability,Volodymyr Tkachuk,University of Alberta
NeurIPS,2024,Trajectory Data Suffices for Statistically Efficient Learning in Offline RL with Linear $q^\pi$-Realizability and Concentrability,Gellert Weisz,Google DeepMind
NeurIPS,2024,Trajectory Data Suffices for Statistically Efficient Learning in Offline RL with Linear $q^\pi$-Realizability and Concentrability,Csaba Szepesvari,Google DeepMind / University of Alberta
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Chaoya Jiang,Shanghai Jiaotong University
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Hongrui Jia,Peking University
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Haiyang Xu,Alibaba Group
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Wei Ye,Peking University
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Mengfan Dong,Peking University
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Ming Yan,Alibaba Group
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Ji Zhang,Alibaba Group
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Fei Huang,Alibaba DAMO Academy
NeurIPS,2024,MaVEn: An Effective Multi-granularity Hybrid Visual Encoding Framework for Multimodal Large Language Model,Shikun Zhang,Peking University
NeurIPS,2024,Toward Global Convergence of Gradient EM for Over-Paramterized Gaussian Mixture Models,Weihang Xu,University of Washington
NeurIPS,2024,Toward Global Convergence of Gradient EM for Over-Paramterized Gaussian Mixture Models,Maryam Fazel,University of Washington
NeurIPS,2024,Toward Global Convergence of Gradient EM for Over-Paramterized Gaussian Mixture Models,Simon Du,University of Washington
NeurIPS,2024,Bandits with Abstention under Expert Advice,Stephen Pasteris,The Alan Turing Institute
NeurIPS,2024,Bandits with Abstention under Expert Advice,Alberto Rumi,"University of Milan, CENTAI"
NeurIPS,2024,Bandits with Abstention under Expert Advice,Maximilian Thiessen,TU Wien
NeurIPS,2024,Bandits with Abstention under Expert Advice,Shota Saito,University College London
NeurIPS,2024,Bandits with Abstention under Expert Advice,Atsushi Miyauchi,CENTAI Institute
NeurIPS,2024,Bandits with Abstention under Expert Advice,Fabio Vitale,CENTAI Institute
NeurIPS,2024,Bandits with Abstention under Expert Advice,Mark Herbster,University College London
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Yanxin Yang,East China Normal University
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Chentao Jia,East China Normal University
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,DengKe Yan,East China Normal University
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Ming Hu,East China Normal University
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Tianlin Li,
NeurIPS,2024,SampDetox: Black-box Backdoor Defense via Perturbation-based Sample Detoxification,Xiaofei Xie,Singapore Management University
